dataset,LTER_Site,C,N,CN_Ratio,Nit,Min,NM_Ratio,Lat,Long,MAT,MAP
5,Bonanza Creek,44.8848,2.37310,18.91402715,0.20507,0.35441,0.57862,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,42.2003,2.30223,18.33022388,0.27401,0.52788,0.51907,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,60.3261,3.51992,17.13849908,0.10107,0.45836,0.22050,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,57.7352,1.87806,30.74197121,0.02964,0.09714,0.30509,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,59.9294,2.45728,24.38848921,0.05758,0.28902,0.19923,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,78.2629,2.71310,28.84630126,0.02118,-0.11921,-0.17769,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,48.9481,2.68190,18.25126018,0.01917,-0.04921,-0.38959,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,66.5848,2.33042,28.57206604,0.05229,0.07956,0.65727,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,91.3628,3.34783,27.29018272,0.05471,0.37168,0.14720,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,77.7807,3.84342,20.23738872,0.05391,0.22262,0.24219,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,81.8761,3.53756,23.14478312,0.03177,0.15938,0.19931,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,68.0867,3.27214,20.80798479,0.03872,0.03342,1.15848,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,65.2562,3.03782,21.48122867,0.04401,0.16488,0.26693,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,37.3840,1.57188,23.78306878,0.02373,0.08563,0.27711,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,13.9202,0.58218,23.91071429,0.02089,0.13344,0.15654,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,14.4400,0.60297,23.94827586,0.02293,0.07916,0.28959,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,38.6211,1.34524,28.70942813,0.02190,-0.05292,-0.41386,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,24.3266,0.91797,26.50056625,0.02219,0.01673,1.32631,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,34.0632,1.32034,25.79890881,0.05766,0.00913,6.31354,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,31.5213,1.91516,16.45889307,0.07525,0.43901,0.17141,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,46.8138,2.23109,20.98247232,0.03730,0.18370,0.20307,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,28.7736,1.39134,20.68047337,0.02098,0.45328,0.04628,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,42.6216,2.34430,18.18090452,0.03051,0.19919,0.15318,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,54.6810,2.20785,24.76655348,0.58736,0.97895,0.59999,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,57.9417,3.29196,17.60095012,-0.31743,0.20897,-1.51898,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,48.7742,2.27151,21.47214315,-0.22781,-0.07081,3.21716,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,59.6128,2.48433,23.99554566,-0.30095,-0.22065,1.36391,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,57.5505,2.46703,23.32784185,0.03517,0.11672,0.30131,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,13.2699,0.63225,20.98845714,-0.04403,0.18749,-0.23484,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,59.7180,2.46108,24.26497278,0.18924,0.77488,0.24421,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,64.4247,3.03496,21.22754491,0.17681,0.80882,0.21861,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,40.8146,1.92444,21.20856705,0.02464,0.17923,0.13746,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,76.4148,3.30025,23.15426997,0.12783,0.65188,0.19610,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00233,0.46455,-0.00502,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00149,0.03666,-0.04063,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00214,0.04729,-0.04521,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00135,0.02960,-0.04572,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00079,0.02684,-0.02941,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00221,0.01400,-0.15752,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00039,0.03084,-0.01266,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00526,0.04511,0.11667,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02162,-0.07243,-0.29853,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00034,0.00877,-0.03886,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00080,0.06819,-0.01179,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00187,0.00940,-0.19909,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00041,0.08600,-0.00476,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00100,0.04358,-0.02305,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00119,0.01878,-0.06344,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00047,0.04605,-0.01015,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00867,0.03888,0.22309,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01725,0.06538,0.26380,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03950,0.09068,0.43558,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03885,0.07498,0.51820,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.07587,-0.03187,2.38082,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.23267,0.23914,0.97297,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.16004,0.17151,0.93311,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00793,0.12559,-0.06317,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00369,0.06158,-0.05990,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00052,0.06542,0.00795,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.01276,0.07883,-0.16188,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00028,0.08515,0.00334,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00195,0.05524,-0.03524,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00005,0.10926,0.00048,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00311,0.04517,0.06892,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00089,0.01069,0.08322,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00095,0.02136,-0.04443,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01006,0.03797,0.26483,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00166,0.02653,0.06266,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00015,0.07675,0.00197,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00026,0.06378,0.00409,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00079,0.00739,-0.10680,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00019,0.04355,-0.00442,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00108,0.05334,0.02022,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00018,0.01373,-0.01295,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00050,0.03786,0.01308,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00024,0.01727,-0.01389,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00139,0.00527,-0.26399,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00139,-0.00065,2.13518,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00392,0.14278,-0.02746,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.01021,-0.05058,0.20180,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00423,0.08493,-0.04977,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00548,0.02641,0.20764,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00392,0.00266,-1.47581,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00308,0.06241,-0.04932,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02175,0.12243,0.17765,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.02133,-0.08029,0.26568,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03211,0.07217,0.44493,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00666,0.05294,0.12587,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.02371,-0.00381,6.22123,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00253,-0.01157,0.21906,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00070,0.00796,-0.08853,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00666,0.02301,0.28925,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.02450,0.00892,-2.74731,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,49.3226,2.69736,18.28548958,0.03216,0.20543,0.15656,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,51.4121,2.92859,17.55523361,0.08164,0.49104,0.16626,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,58.9643,2.97102,19.8464834,0.08572,0.50135,0.17098,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,56.7368,3.10043,18.2996921,0.23931,0.56264,0.42533,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,38.2594,2.03973,18.75715029,0.03863,0.49401,0.07820,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,51.1215,2.99613,17.06252183,0.54293,0.71805,0.75612,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,37.6531,2.24788,16.75046555,0.24033,1.23444,0.19468,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,45.9623,2.83811,16.19469027,0.06148,0.14980,0.41042,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,45.0832,2.69055,16.75612602,0.16143,0.45058,0.35826,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,45.3658,2.62776,17.26403823,0.25825,0.22015,1.17302,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,55.5967,3.15246,17.63599042,-0.03564,0.20436,-0.17442,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,81.3297,4.25468,19.11533587,-0.03227,0.21915,-0.14726,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,64.2786,3.53424,18.18736649,0.09131,0.19809,0.46095,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,51.8974,2.94107,17.64576458,-0.02945,0.32562,-0.09045,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,59.3606,3.15677,18.80423642,-0.03478,0.52982,-0.06565,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,30.9142,1.60733,19.23326836,0.20527,0.56745,0.36174,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,233.0056,11.94794,19.50174825,0.17679,-1.25105,-0.14131,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,82.1838,4.21833,19.48254518,0.36532,0.13085,2.79193,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,82.6016,4.22460,19.55253399,0.61303,-0.92258,-0.66447,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,68.1262,3.38594,20.12029611,0.43109,0.59344,0.72641,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,42.7709,2.46491,17.35193133,0.09141,0.75338,0.12133,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,42.1044,2.41307,17.44848751,0.01523,0.46998,0.03240,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,89.4243,5.21227,17.15648468,1.00880,1.12466,0.89699,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,53.9106,3.20332,16.82959049,0.37524,0.89469,0.41941,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,40.8349,2.38345,17.13271194,0.00252,-0.18310,-0.01376,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,57.8563,3.17308,18.23350254,0.04179,0.37872,0.11035,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,47.0539,2.69631,17.45121466,-0.01904,0.18733,-0.10163,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,54.3558,2.97120,18.29418142,0.02437,0.37991,0.06414,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,40.0527,2.10143,19.05978539,0.13425,0.32974,0.40712,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,52.7343,2.83591,18.59522908,-0.11569,0.17544,-0.65944,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,40.2961,1.29572,31.09951846,-0.02509,0.13238,-0.18953,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,41.6168,1.51097,27.54301445,-0.03142,-0.07277,0.43181,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,40.6913,1.40594,28.94230769,-0.02718,0.16140,-0.16842,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,58.0160,2.29402,25.29011786,-0.00788,-0.08427,0.09355,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,67.3959,2.66942,25.24737047,-0.03330,0.06462,-0.51528,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,116.6400,4.31205,27.04977158,0.03663,0.10291,0.35594,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,130.8442,5.00049,26.16628654,-0.00812,0.05229,-0.15520,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,78.4754,3.54689,22.12510962,-0.04332,0.06068,-0.71391,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,122.4461,5.16741,23.69582665,-0.04054,0.41570,-0.09751,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,57.6150,2.63658,21.85214314,-0.03291,0.10865,-0.30295,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,38.5068,1.58331,24.32042022,-0.03501,0.18841,-0.18582,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,86.7234,3.17806,27.28819104,-0.02263,0.27890,-0.08114,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,44.8899,1.56772,28.63395225,-0.03842,0.01619,-2.37257,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,12.7039,0.47187,26.92222957,-0.03492,-0.01046,3.33845,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,16.6544,0.62553,26.62456374,-0.03585,-0.05839,0.61397,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,26.1186,0.94183,27.73164336,-0.02909,-0.09683,0.30043,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,42.5842,1.71448,24.83793517,0.42478,0.56944,0.74596,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,20.1601,0.96262,20.94291212,-0.01534,0.32022,-0.04790,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,19.6558,0.90623,21.68975698,0.15177,0.49839,0.30453,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,41.2360,1.55806,26.4663144,-0.03993,-0.08001,0.49901,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,103.6002,3.94648,26.25130344,0.10033,0.58739,0.17080,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,63.3947,2.56788,24.6875,0.21211,0.71354,0.29727,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,60.5140,2.87858,21.02215868,0.03729,0.23862,0.15628,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,56.4708,2.55040,22.14199274,-0.00630,0.33669,-0.01872,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,72.9934,3.22632,22.62436224,-0.25928,0.51617,-0.50231,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,18.8428,0.82923,22.72326489,-0.03782,0.01704,-2.21958,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,14.7170,0.63976,23.00408163,-0.03122,0.10394,-0.30033,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,16.8165,0.73084,23.00986137,0.02655,0.26479,0.10026,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,16.5553,0.70253,23.5652691,-0.01999,0.08932,-0.22380,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,28.0553,1.16775,24.02504472,-0.02555,0.32271,-0.07918,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.04362,-0.16760,-0.26025,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.06098,0.09096,0.67037,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.06220,0.04635,1.34193,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05700,0.08804,0.64740,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03476,0.00791,4.39330,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05466,0.21747,0.25133,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.10653,0.12267,0.86846,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.28945,0.19520,1.48286,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.11577,0.20425,0.56678,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.04825,-0.06521,-0.73994,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00689,-0.57164,-0.01206,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00168,-0.17106,0.00982,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00258,-0.05970,-0.04313,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00230,-0.49835,0.00461,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00165,-0.17911,-0.00920,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.02552,-0.00617,4.13731,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01140,-0.26115,-0.04366,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.83678,-1.11134,0.75295,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.31034,0.29210,1.06244,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.14414,-1.08706,0.13260,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03824,-0.22037,-0.17352,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.14791,-0.06135,-2.41087,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-1.41676,-1.62309,0.87288,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02976,-0.33370,-0.08917,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.04537,-0.17648,-0.25706,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.03265,-0.38396,0.08503,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.06282,-0.39320,-0.15977,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.25551,-0.12927,-1.97663,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.17496,0.33019,0.52989,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03553,-0.28617,-0.12416,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00593,0.04707,0.12597,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02345,0.11856,0.19781,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00105,0.01456,0.07212,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.04400,-0.02437,-1.80577,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01227,-0.19292,-0.06358,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01072,-0.46768,-0.02293,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.06248,-0.11144,-0.56070,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03244,0.28959,0.11201,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00779,-0.32552,-0.02392,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01592,0.00419,3.79685,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00050,0.07194,0.00692,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00402,0.12343,-0.03258,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00148,-0.11055,-0.01342,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00117,0.01130,0.10352,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00134,-0.02182,0.06149,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.45291,-0.89292,0.50722,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.09466,-0.38159,0.24808,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.16233,0.07289,-2.22702,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.07806,0.33022,0.23638,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.06639,-1.13848,-0.05831,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.23610,0.87154,0.27090,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05528,-0.20516,-0.26945,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.01484,-0.28861,0.05141,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.36310,0.05269,6.89151,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.11265,-0.16763,0.67201,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00470,-0.03173,-0.14818,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.07876,0.44353,0.17757,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.45365,1.28010,0.35438,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00255,0.13359,0.01906,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.03243,0.00261,12.41558,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.02285,0.30853,0.07405,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01630,0.11264,0.14474,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05956,0.08290,0.71854,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.07295,0.21396,0.34094,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.01276,0.08298,0.15382,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.16157,0.62430,0.25880,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.21974,0.54000,0.40692,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.17947,2.42188,0.07411,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.08283,0.18827,0.43996,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.09182,0.66597,0.13787,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00028,0.71560,0.00039,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00119,0.29813,-0.00398,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.01450,-0.13697,0.10587,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00154,0.37233,-0.00413,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00001,0.50869,0.00002,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.76808,1.30646,0.58791,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.04077,0.40890,0.09970,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.49974,0.79031,0.63233,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,1.58729,2.30775,0.68781,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.45391,0.05288,-8.58332,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05313,0.22280,0.23847,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.46462,1.55589,0.29862,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.03555,0.01988,-1.78761,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,1.47074,1.64534,0.89388,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.16010,0.45590,0.35116,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05177,0.56747,0.09123,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.53761,0.74324,0.72334,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.22242,1.36258,0.16324,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.13405,0.68445,0.19584,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.05707,1.68116,0.03395,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,-0.00001,0.06869,-0.00021,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00042,0.12736,0.00326,64.70,-148.20,-3.10,269.00
5,Bonanza Creek,NA,NA,NA,0.00015,0.16934,0.00090,64.70,-148.20,-3.10,269.00
